m50w,t85w,COG,mean,ang,std,kurt,sm2std,grmn,class
-0.786135942,-0.881269747,-0.810090703,-0.980762667,-0.989878002,-0.937047869,-0.702955364,0.75,-0.333333333,1FS
-0.593994272,-0.679309542,0.12684141,-0.714795554,-0.907062842,-0.489586211,-0.766477988,0.5,-0.333333333,2FJ
-0.817981605,-0.733818255,0.326532964,-0.753214123,-0.654362667,-0.151830773,-0.484940931,0.5,-0.666666667,1FS
-0.838962906,-0.760445762,-0.992101396,-0.501172507,-0.353881897,0.674403389,-0.483957053,0.5,-0.666666667,1FS
-0.3415578,-0.43623891,0.04760806,-0.610798759,-0.922631258,-0.585425929,-0.78076733,0.25,0,4FJ
0.274285745,0.465378214,0.064771487,-0.194614052,-0.857328159,-0.641442956,0.034436628,-0.75,0.666666667,4FJ
-0.674476489,-0.746393198,-0.485360889,-0.6183047,-0.863127301,-0.250936149,-0.783515549,0.75,-0.333333333,2FJ
0.98677686,-0.823552252,-0.057286501,0.653853629,-0.929293093,-0.138818495,0.13554443,-0.75,0.333333333,4FJ
-0.667354592,-0.722502571,0.086237125,-0.888617358,-0.938774618,-0.745881215,-0.609212792,0.5,-0.333333333,1FS
-0.036526812,-0.363850486,0.105948528,-0.611588858,-0.966702336,-0.765876069,-0.591329291,-0.25,0,4FJ
-0.618034029,-0.676944332,0.802548825,-0.939381226,-0.970685628,-0.85105122,-0.846581689,0.5,-0.333333333,1FS
-0.753765418,-0.729353172,-0.450965108,-0.1519487,-0.659402372,0.551750925,-0.829331489,0.75,-0.333333333,2FJ
-0.038879437,-0.442734301,0.008584962,-0.538405928,-0.961761871,-0.774400925,-0.691014721,-0.5,0,4FJ
-0.739126882,-0.612529294,0.614705001,-0.928912413,-0.955819081,-0.848730143,-0.631137465,0.5,0,1FS
-0.884363756,-0.96114701,-0.407592328,-0.831137648,-0.870847691,-0.454593008,-0.059294661,0.75,-0.666666667,1FS
-0.081068614,-0.449595874,0.302276664,-0.905802014,-0.993560835,-0.942001912,-0.449338401,-0.25,0.333333333,4FJ
-0.569978985,-0.58372491,-0.52011367,-0.146813056,-0.72531048,0.42044056,-0.845999821,0.5,0,4FJ
-0.615513348,-0.488135068,0.074839302,-0.93128271,-0.969371584,-0.894913274,-0.74446896,0.5,-0.333333333,1FS
-0.551007892,-0.730083803,-0.521550913,-0.68901857,-0.940237273,-0.540697913,-0.842001769,0.5,0,4FJ
-0.727204596,-0.81636204,0.303970637,-0.446853193,-0.735181841,0.406963181,-0.469045262,0.75,-0.333333333,2FJ
-0.91197207,-0.944718799,-0.778393147,-0.593021529,-0.675173397,0.311302632,0.149947429,0.75,-0.666666667,1FS
-0.580982034,-0.485987699,0.686397608,-0.157874444,-0.504309211,0.630849543,-0.960331949,0.75,0,4FJ
-0.596407344,-0.690165426,-0.294151051,-0.922887907,-0.977182006,-0.872216158,-0.807399168,0.5,0,1FS
-0.792706339,-0.873507402,-0.488357843,-0.823927994,-0.914730228,-0.589731026,-0.482507271,0.75,-0.333333333,1FS
-0.399994168,-0.426383871,-0.302775834,-0.474309137,-0.886957715,-0.409408405,-0.725145643,0,0,4FJ
-0.839462708,-0.765691019,-0.985336195,-0.854741859,-0.799693235,-0.485166512,-0.487103937,0.5,-0.666666667,1FS
-0.633736436,-0.544104686,-0.525063752,-0.135159094,-0.359037205,0.874522719,-0.895673886,0.5,-0.333333333,2FJ
-0.024874103,-0.457362237,0.197827715,-0.159849692,-0.911070036,-0.371248157,-0.329763144,-0.25,0.333333333,4FJ
-0.466863093,-0.456527611,0.669969512,-0.131801173,-0.597358837,0.556093615,-0.965424729,0.5,0,4FJ
-0.757074771,-0.941012624,-0.685562633,-0.961306476,-0.995507552,-0.927579668,-0.797387039,0.75,-0.333333333,4FJ
-0.449828889,-0.525929333,0.629536572,-0.744029221,-0.92482555,-0.572324834,-0.916504438,0.25,0,4FJ
-0.789311433,-0.882393239,-0.793519574,-0.692376492,-0.842024543,-0.242776276,-0.580154743,0.75,-0.333333333,2FJ
-0.737529878,-0.794775363,0.069812584,-0.546998255,-0.711520809,0.146033055,-0.215475024,0.75,-0.333333333,2FJ
-0.652752888,-0.632650195,-0.086899102,-0.60260148,-0.851911585,-0.269948656,-0.767983028,0.5,-0.333333333,2FJ
-0.908446566,-0.857192097,-0.893363499,-0.820570072,-0.74887338,-0.378606808,0.193545527,0.75,-0.666666667,1FS
-0.877022083,-0.827463056,-0.586018237,-0.713906692,-0.695905063,-0.120228939,-0.022283848,0.75,-0.666666667,1FS
-0.724652875,-0.707130513,-0.059899749,-0.907480974,-0.949357502,-0.785846916,-0.629337634,0.5,-0.333333333,1FS
-0.46269801,-0.315136123,0.556703899,-0.269574705,-0.724879656,0.116026274,-0.922543099,0.25,0,4FJ
-0.360411708,-0.457440069,0.338140549,-0.706697038,-0.951579717,-0.697883824,-0.677950876,0,0.333333333,4FJ
-0.523873985,-0.765490659,-0.453427065,-0.926443353,-0.990442852,-0.906525521,-0.804220736,0.25,0,2FJ
-0.382562151,-0.463139916,0.359125607,-0.896518349,-0.982996193,-0.896292218,-0.730686051,0.5,0.333333333,2FJ
0.594999181,0.815833616,0.12858456,0.966732877,-0.670693466,-0.075787453,0.893657862,-0.75,1,4FJ
-0.683988209,-0.671981481,0.850012264,-0.904616865,-0.928525191,-0.747007862,-0.731172908,0.5,-0.333333333,1FS
-0.704008167,-0.726814576,-0.030096849,-0.770300016,-0.915837227,-0.553912769,-0.701108127,0.5,0,2FJ
-0.056590623,-0.109146099,0.007685551,-0.364189074,-0.914409598,-0.635919546,-0.667852118,-0.5,0.333333333,4FJ
-0.78292011,-0.73881932,-0.720349279,-0.388484622,-0.678844137,0.342126223,-0.761659845,0.5,-0.333333333,2FJ
-0.656446545,-0.547444178,0.630060293,-0.962392863,-0.959319369,-0.911902114,-0.765944536,0.75,0,1FS
0.98677686,-0.818979882,-0.083520805,0.761109584,-0.928153517,-0.107170566,0.228163036,-0.75,0,4FJ
-0.684964538,-0.552410923,0.697478992,-0.827285915,-0.910774456,-0.658044525,-0.881428617,0.5,0,4FJ
-0.659984629,-0.765209363,-0.448390805,-0.752424024,-0.928850821,-0.56269852,-0.77720914,0.5,-0.333333333,2FJ
-0.623530105,-0.667473908,0.812193413,-0.756967094,-0.887093449,-0.441167451,-0.841257936,0.5,-0.333333333,2FJ
-0.503163782,-0.370400896,0.482076176,-0.906592113,-0.944400393,-0.856952458,-0.830041966,0.5,0.333333333,2FJ
-0.837213751,-0.720224561,0.855270496,-0.861753988,-0.875835604,-0.606836719,-0.375166303,0.75,-0.333333333,1FS
-0.615681221,-0.668567217,-0.082413908,-0.94036885,-0.987450194,-0.918000929,-0.773211168,0.5,0,1FS
-0.454757568,-0.570623269,-0.209989259,-0.487148248,-0.923375948,-0.460926319,-0.806812034,0,0,4FJ
0.123524824,-0.456160344,0.154405237,0.147893912,-0.88028111,-0.182049645,-0.171176509,-0.25,0.333333333,4FJ
-0.578224618,-0.541732549,-0.557604871,-0.206169252,-0.702141328,0.390251819,-0.895720571,0.25,0,4FJ
-0.508414873,-0.627048845,0.526666667,-0.868469831,-0.972333956,-0.81553145,-0.826938975,0.5,0,2FJ
-0.599411824,-0.592033339,-0.195499022,-0.786497048,-0.920015754,-0.641656851,-0.775679023,0.5,-0.333333333,4FJ
-0.809677921,-0.685808979,0.531280077,-0.833606708,-0.89679536,-0.629405585,-0.476201386,0.75,-0.333333333,1FS
-0.497057181,-0.489590832,0.277147105,-0.551640088,-0.76874233,-0.145776243,-0.785957828,0.5,0,2FJ
-0.755540563,-0.646617502,0.619548947,-0.049137054,-0.478217877,0.642165277,-0.9818464,0.75,0,4FJ
-0.792825508,-0.869963166,-0.828039096,-0.877160921,-0.944498589,-0.691903645,-0.694352601,0.75,-0.333333333,2FJ
-0.147543366,-0.173346528,0.309855971,-0.529122263,-0.890879889,-0.538670902,-0.597119642,0,0.333333333,4FJ
-0.476827824,-0.580686883,0.583487179,-0.87834607,-0.975056696,-0.819209719,-0.883385371,0.5,0,2FJ
-0.316483975,-0.438814316,0.023311961,-0.622946532,-0.962865426,-0.689559163,-0.760346686,0,0,4FJ
-0.342822388,-0.44666739,0.347039474,-0.918739887,-0.991637363,-0.93997993,-0.650520068,0,0.333333333,4FJ
-0.603049576,-0.672028325,0.489751098,-0.903925528,-0.954526273,-0.810600259,-0.627458397,0.75,-0.333333333,1FS
-0.837884406,-0.721738395,0.524407252,-0.755584421,-0.797785555,-0.357269887,-0.136278682,0.75,-0.333333333,1FS
-0.544878433,-0.563780897,0.614117068,-0.637267079,-0.827076576,-0.322819046,-0.803447214,0.5,0,2FJ
-0.62471492,-0.493840563,0.388074291,-0.634699257,-0.817352227,-0.348859676,-0.765445256,0.5,0,2FJ
-0.460712283,-0.321162903,0.573821593,-0.473815325,-0.756748272,-0.162411791,-0.9194645,0.75,0,4FJ
-0.603019256,-0.705494069,-0.346560847,-0.920616372,-0.976113575,-0.867932701,-0.803191263,0.5,0,1FS
-0.658167791,-0.539610636,0.052825037,-0.72536313,-0.856286073,-0.465204163,-0.687305871,0.5,-0.333333333,2FJ
-0.621770936,-0.49775387,0.773761141,-0.115406617,-0.465597583,0.917566598,-0.897905745,0.75,-0.333333333,2FJ
-0.904107796,-0.935844259,-0.786806248,-0.741658924,-0.874048538,-0.372399354,-0.354291059,0.75,-0.333333333,4FJ
-0.812843995,-0.845888547,-0.867094017,-0.961800288,-0.967215772,-0.867732657,-0.556576455,0.75,-0.333333333,1FS
-0.58384623,-0.684465022,-0.293012276,-0.864519335,-0.963878283,-0.780980269,-0.813347005,0.5,0,2FJ
-0.742843718,-0.892538637,-0.718373984,-0.836372055,-0.957207622,-0.671495976,-0.79637331,0.75,-0.333333333,4FJ
0.017964623,-0.377093779,0.07064851,0.426206323,-0.881504228,-0.31087701,-0.203036104,-0.75,0.666666667,4FJ
-0.448383146,-0.468033917,0.31678328,-0.304832878,-0.732989986,0.130199404,-0.893554343,0.5,0,2FJ
-0.630140863,-0.512019253,0.785781801,-0.133282609,-0.415505713,0.928636923,-0.896467991,0.75,-0.333333333,2FJ
-0.303611072,-0.343157103,0.471377529,-0.191157369,-0.81117066,0.03304276,-0.829518775,0,0.333333333,4FJ
-0.457765227,-0.586872051,0.548325723,-0.865803246,-0.975613012,-0.817882715,-0.884932871,0.25,0,4FJ
-0.283386321,-0.343946286,-0.160006445,-0.119455875,-0.850046404,-0.163213326,-0.686299678,-0.25,0.333333333,4FJ
-0.43810041,-0.531994072,0.276352201,-0.907974786,-0.98512383,-0.908056015,-0.728365718,0.25,0,2FJ
-0.227638328,-0.352717276,0.119018405,-0.877852258,-0.993976091,-0.952451498,-0.495316454,-0.25,0,4FJ
-0.160091855,-0.257368795,0.224685157,-0.586601973,-0.941227394,-0.705115727,-0.447946925,-0.5,0.333333333,4FJ
-0.670154331,-0.556089801,0.733602875,-0.892271567,-0.912031047,-0.745694492,-0.758345833,0.5,-0.333333333,1FS
-0.686758965,-0.831052128,-0.445736434,-0.936912166,-0.979857319,-0.873259208,-0.718153615,0.75,-0.333333333,1FS
-0.515147889,-0.591082994,0.591408269,-0.936912166,-0.97574165,-0.89011477,-0.778289721,0.5,0,1FS
-0.029793887,-0.811633035,-0.268351928,-0.056247946,-0.909667719,0.139535469,-0.667963016,0.25,0,4FJ
-0.924977342,-0.897139129,-0.514006225,-0.594601727,-0.619092636,0.313061798,0.411898824,0.75,-0.333333333,1FS
-0.542358399,-0.405674232,0.135155356,-0.664821785,-0.886519577,-0.547346069,-0.79351558,0.25,-0.333333333,2FJ
0.325619835,0.214321531,-0.102726719,0.798738054,-0.587982154,0.289272899,0.351299634,-0.5,0.666666667,4FJ
-0.37128012,-0.466483539,0.585501494,-0.366954421,-0.857753879,-0.024505244,-0.906400309,0.5,0,4FJ
-0.825466336,-0.874720632,-0.500830878,-0.60299653,-0.751196215,0.044724993,-0.222250736,0.75,-0.333333333,2FJ
-0.188366899,-0.288646902,0.197416618,-0.697314611,-0.956760289,-0.793250011,-0.488642743,-0.5,0,4FJ
-0.573890278,-0.599405518,0.599039781,-0.798842347,-0.899398221,-0.60737544,-0.714007151,0.5,0,2FJ
-0.780931379,-0.828112648,-0.754623044,-0.552825236,-0.705801904,0.159641633,-0.54336052,0.75,-0.333333333,2FJ
-0.626070046,-0.679233992,0.146151728,-0.799731208,-0.901218027,-0.58619652,-0.676996029,0.75,-0.333333333,2FJ
-0.799220392,-0.909354637,-0.773041007,-0.876667109,-0.958939364,-0.721599455,-0.710686327,0.75,-0.333333333,2FJ
-0.490284349,-0.493728057,0.359813084,-0.912024044,-0.956790672,-0.857281613,-0.739966618,0.5,0,1FS
-0.784067214,-0.875766999,-0.818027211,-0.961405239,-0.983827173,-0.892956858,-0.719675334,0.5,-0.333333333,2FJ
-0.211663859,-0.324122546,0.1538165,-0.654550497,-0.94989843,-0.765578178,-0.515785321,-0.25,0.333333333,4FJ
-0.40511482,-0.536568409,-0.161640309,-0.770300016,-0.973815581,-0.8135511,-0.77187421,0,0,4FJ
-0.810409896,-0.777854933,-0.289924973,-0.854544334,-0.898955522,-0.604157398,-0.484204462,0.5,-0.333333333,1FS
-0.218818867,-0.319932624,0.174041298,-0.748671053,-0.960381152,-0.811549042,-0.571088402,0,0,4FJ
-0.671288429,-0.565029468,0.755217651,-0.928418601,-0.928711641,-0.821030111,-0.784437706,0.5,-0.333333333,1FS
-0.072392894,-0.368045704,0.075860041,0.304728585,-0.874216618,-0.103117576,-0.378961226,-0.5,0,4FJ
-0.479635268,-0.584569561,0.21681025,-0.889802507,-0.981093643,-0.882851137,-0.734402233,0.25,-0.333333333,2FJ
-0.882431496,-0.882068047,-0.515679234,-0.763781699,-0.842101385,-0.351934697,-0.062684633,0.75,-0.333333333,1FS
-0.787571516,-0.760360239,-0.364451246,-0.812965368,-0.870679264,-0.509090173,-0.540096683,0.5,-0.333333333,1FS
-0.680801037,-0.846416382,-0.035231284,-0.320733623,-0.773825788,0.390602557,-0.478115561,0.75,0,2FJ
-0.629151178,-0.76789936,-0.489445558,-0.792422792,-0.942301225,-0.629287432,-0.800454916,0.75,-0.333333333,2FJ
-0.207628433,-0.557504807,0.234384121,-0.86965498,-0.984853397,-0.893829176,-0.563111784,0.25,0,4FJ
-0.756166037,-0.744077761,-0.644773017,-0.547887117,-0.789737653,-0.012457477,-0.634767047,0.5,0,2FJ
-0.480917703,-0.607098697,0.529875645,-0.821755221,-0.967618842,-0.759707821,-0.867676903,0.25,0,4FJ
-0.46634465,-0.504445798,0.606766613,-0.551343801,-0.822232048,-0.168931369,-0.783778164,0.5,0,2FJ
-0.839625418,-0.818148695,-0.356243442,-0.662352726,-0.655736947,0.092938313,-0.431033075,0.75,-0.666666667,1FS
-0.732085268,-0.741647368,-0.304268089,-0.742646548,-0.870336454,-0.416661743,-0.654493472,0.5,0,2FJ
-0.792590401,-0.680804593,0.935704023,-0.397274474,-0.455638796,0.739493512,-0.541068704,0.5,-0.666666667,4FJ
-0.594149792,-0.696619205,0.452868335,-0.517764588,-0.850023796,-0.136169597,-0.776773118,0.75,-0.333333333,2FJ
-0.808536617,-0.880599328,-0.14963339,-0.746992093,-0.851927176,-0.357643845,-0.30730161,0.75,-0.333333333,1FS
-0.879250852,-0.780948064,0.207016364,-0.598255935,-0.387109395,0.331039821,0.330941653,0.75,-0.666666667,1FS
-0.449150849,-0.459680647,-0.111982501,-0.421767547,-0.730663639,0.123248799,-0.841673405,0.5,-0.333333333,2FJ
-0.697137322,-0.826250981,-0.454834227,-0.70719085,-0.906588945,-0.416204744,-0.745733831,0.75,-0.333333333,2FJ
-0.474843549,-0.558073375,0.567434211,-0.49840716,-0.87562111,-0.222294674,-0.915463744,0.75,0,4FJ
-0.149324865,-0.203533299,0.27830673,-0.686154461,-0.937788347,-0.732032851,-0.434810531,-0.25,0.333333333,4FJ
-0.880143259,-0.843768329,-0.898998822,-0.927035927,-0.923944156,-0.745968657,-0.219577348,0.75,-0.333333333,1FS
-0.489249112,-0.583124535,-0.507365224,-0.605268065,-0.905080437,-0.416310311,-0.866729705,0.25,0,4FJ
-0.671915326,-0.702162383,-0.606793049,-0.934640631,-0.979967378,-0.866633732,-0.699470477,0.5,0,1FS
-0.341364084,-0.410893149,-0.273363001,-0.417422001,-0.884713312,-0.396393466,-0.646267757,0,0,4FJ
-0.604779627,-0.721012793,0.423200859,-0.671043816,-0.904888847,-0.438220243,-0.747760249,0.5,0,2FJ
-0.738898103,-0.738284003,-0.701932588,-0.606156926,-0.839696397,-0.161789209,-0.737000251,0.5,-0.333333333,2FJ
-0.560514233,-0.772913817,-0.627858293,-0.936615879,-0.990947119,-0.8981484,-0.867475724,0.5,0,4FJ
-0.573365252,-0.439880544,0.107726269,-0.889703744,-0.961534353,-0.854827623,-0.745394842,0.5,0,2FJ
-0.690936824,-0.78713418,-0.560542211,-0.804471803,-0.940669178,-0.626541315,-0.735058977,0.5,-0.333333333,2FJ
-0.868593205,-0.802852242,-0.948464912,-0.888716121,-0.82497879,-0.599747798,-0.320053245,0.75,-0.666666667,1FS
-0.805952645,-0.706220515,0.29930192,-0.850198789,-0.750104088,-0.521113368,-0.462095223,0.5,-0.666666667,1FS
0.325619835,0.267664383,-0.18590439,0.781948448,-0.525505531,0.310156869,0.55198315,-0.5,0.666666667,4FJ
-0.394743078,-0.482117452,0.214095287,-0.273228914,-0.799101649,0.215324786,-0.780516029,0.5,-0.333333333,4FJ
-0.604424504,-0.668489591,-0.672656801,-0.197971974,-0.703469269,0.566545917,-0.882613724,0.5,0,4FJ
-0.753437497,-0.806269973,-0.73442038,-0.642106436,-0.855292283,-0.211775074,-0.727970456,0.75,-0.333333333,2FJ
-0.696617507,-0.852246781,-0.675591532,-0.721610159,-0.926191553,-0.473610059,-0.81079991,0.5,0,4FJ
-0.015782393,-0.825230151,-0.151442194,0.355887503,-0.890815297,0.238364738,-0.397202312,-0.25,0.333333333,4FJ
-0.683167972,-0.815263742,-0.457209773,-0.778793582,-0.931027649,-0.569469863,-0.748033465,0.75,-0.333333333,2FJ
-0.474419728,-0.667694016,-0.349219367,-0.496925724,-0.921565655,-0.383177484,-0.801498537,0.25,0,4FJ
0.325619835,-0.101330911,-0.23198364,-0.233921483,-0.87515212,-0.24380334,-0.570217112,0,0.333333333,4FJ
-0.473433628,-0.580438428,-0.199507884,-0.711042583,-0.958243987,-0.701253989,-0.822370342,0.25,0,4FJ
-0.519495008,-0.608019786,0.556187522,-0.943331722,-0.979014039,-0.905493977,-0.768623686,0.75,0,1FS
-0.402693031,-0.657448835,-0.435617861,-0.912024044,-0.990731374,-0.905713374,-0.764147072,0.25,0.333333333,4FJ
-0.394508668,-0.376811158,-0.32438866,-0.126072955,-0.819623409,-0.026284007,-0.733904648,0,0,4FJ
-0.06091621,-0.429741376,0.035989948,-0.855433196,-0.991311267,-0.943357066,-0.716805189,-0.5,0,4FJ
-0.623019432,-0.499909799,0.775649966,-0.118270726,-0.4607026,0.91907461,-0.897528219,0.75,-0.333333333,2FJ
-0.765492669,-0.880063964,-0.755870841,-0.836964629,-0.934375439,-0.617684511,-0.656713798,0.75,-0.333333333,2FJ
-0.793700324,-0.787589928,-0.603080569,-0.955479495,-0.97994531,-0.89191015,-0.608849583,0.5,-0.333333333,1FS
-0.514074822,-0.651270039,-0.325596504,-0.481420029,-0.905835517,-0.304330845,-0.831484581,0.5,0,4FJ
-0.921533367,-0.90505993,-0.83530906,-0.805558189,-0.821921642,-0.357964647,0.288019669,0.75,-0.333333333,1FS
-0.476196941,-0.607547437,0.532258065,-0.824520568,-0.970015467,-0.765594112,-0.863531567,0.25,0,4FJ
-0.439753731,-0.611437245,-0.355947137,-0.814644329,-0.97573712,-0.803543744,-0.761611617,0.25,0,4FJ
-0.649922033,-0.695512284,-0.351788072,-0.46532176,-0.80445633,-0.002734875,-0.810277641,0.5,0,2FJ
-0.763287228,-0.761423479,-0.675347722,-0.695635651,-0.863428653,-0.315165486,-0.635296607,0.5,-0.333333333,2FJ
-0.47866227,-0.498629597,0.469835524,-0.520431173,-0.843952649,-0.352555481,-0.841214909,0.5,0.333333333,4FJ
-0.771165031,-0.7712944,-0.615030675,-0.974441874,-0.977932677,-0.91789466,-0.587744425,0.5,-0.333333333,1FS
-0.3026831,-0.626050827,0.505235602,-0.79360794,-0.967070692,-0.732655292,-0.844290536,0,0.333333333,4FJ
-0.764183277,-0.732735715,-0.677767053,-0.834199282,-0.906804331,-0.601466398,-0.633029207,0.5,-0.333333333,4FJ
-0.136360868,-0.237662645,0.25696844,-0.895925775,-0.983712997,-0.937784522,-0.331427154,-0.25,0.333333333,4FJ
-0.69233794,-0.784688153,-0.563139663,-0.829754974,-0.945319124,-0.673823543,-0.726437594,0.5,-0.333333333,4FJ
-0.535892417,-0.518761685,0.499316473,-0.460877452,-0.802295972,-0.232471273,-0.870423907,0.5,0.333333333,4FJ
-0.759429753,-0.864816162,-0.685470085,-0.884765625,-0.965500085,-0.763477365,-0.716124096,0.5,-0.333333333,2FJ
-0.193946368,-0.171254964,0.339869281,-0.293376441,-0.804707224,-0.274261742,-0.620561354,-0.25,0.333333333,4FJ
-0.660750897,-0.688854929,0.497631735,-0.872025277,-0.911432507,-0.714065853,-0.472452921,0.75,-0.333333333,1FS
-0.597548305,-0.656050824,-0.072472126,-0.95320796,-0.991513592,-0.940596422,-0.77583475,0.5,0,1FS
0.325619835,-0.107018414,-0.195063417,0.188880303,-0.808942752,0.101283059,-0.454919751,-0.25,0.333333333,4FJ
-0.758295988,-0.783235641,0.376481745,-0.899975033,-0.904081052,-0.708512691,-0.3963225,0.75,-0.666666667,1FS
-0.717532961,-0.592805625,0.317708333,-0.868173544,-0.891511682,-0.671686893,-0.616940942,0.5,-0.333333333,1FS
-0.750954148,-0.848451719,-0.686623517,-0.855729483,-0.957624886,-0.709812594,-0.74435088,0.5,-0.333333333,2FJ
-0.896178984,-0.875730832,-0.196721311,-0.7737567,-0.807287878,-0.303860186,0.160465388,0.75,-0.333333333,1FS
-0.645827802,-0.74010701,0.112780269,-0.598354698,-0.862426901,-0.204269325,-0.622588691,0.75,-0.333333333,2FJ
0.122938924,-0.820671335,0.381499229,0.156585002,-0.901889663,0.213566203,-0.570395392,-0.25,0.333333333,4FJ
-0.18296106,-0.280934738,0.221283495,-0.845952006,-0.980295005,-0.903595306,-0.577507284,0,0,4FJ
-0.545590886,-0.405906431,0.125333333,-0.940072563,-0.983299759,-0.942134752,-0.716836663,0.25,0,1FS
-0.882958569,-0.881192918,-0.850405093,-0.92506068,-0.932427458,-0.749050958,-0.091702795,0.75,-0.333333333,1FS
-0.574156039,-0.618364882,0.192658459,-0.605663114,-0.832259437,-0.254533403,-0.808836814,0.75,-0.333333333,2FJ
-0.416013672,-0.484200583,0.629283489,-0.510456172,-0.875681617,-0.187976214,-0.918594748,0.25,0,4FJ
-0.887231549,-0.934448214,-0.781371367,-0.793015366,-0.856540743,-0.392309367,-0.040988904,0.75,-0.333333333,1FS
-0.842580003,-0.72658056,0.185381576,-0.880518842,-0.856521299,-0.628508058,-0.150806858,0.75,-0.333333333,1FS
-0.377410468,-0.493142516,-0.295370857,-0.85108765,-0.982369459,-0.861323367,-0.711627033,0,0,4FJ
-0.850612669,-0.815039429,-0.924474187,-0.935529493,-0.941271164,-0.777388483,-0.495127436,0.5,-0.333333333,1FS
-0.721062739,-0.671460636,0.860081641,-0.732375259,-0.804107541,-0.312261073,-0.694699898,0.5,-0.333333333,4FJ
-0.386582402,-0.478196222,-0.318654924,-0.792126504,-0.970931503,-0.794112283,-0.71131165,0,0,4FJ
-0.392186018,-0.257575369,0.233665991,-0.405471752,-0.75649139,-0.05931772,-0.864776026,0.25,0,2FJ
-0.460004799,-0.498559324,0.331758034,-0.934344344,-0.974233791,-0.904705655,-0.757565594,0.5,0,1FS
